Village_Name,Gram_Panchayat,Tehsil,District,Water_Scarcity_Index,Groundwater_Level,Soil_Moisture_Index,Rainfall_Category,Drought_Prone,ST_HH_percent,Female_HH_percent,Elderly_percent,Disability_percent,NTFP_Dependency_percent,WageLabour_Dependency_percent,Forest_Degradation_Index,Fire_Incidents_5yrs,CRI_Score,Priority_Level
Ghoradongri,GP H,Bichhiya,Dindori,39.95637531985652,Medium,34.70083904648847,High,No,39.38916903323544,70.90682378740885,24.336590272248593,4.997995043697912,85.6601315793006,2.0250768666355032,97.17513491883726,0,50.74776825921883,Low
Damoh,GP C,Pati,Alirajpur,55.233963456893704,Medium,25.93060530488715,Medium,Yes,80.46501505544919,8.250087329682735,25.121268592859657,3.985400399650133,9.442565465209832,64.16294943176992,44.038704405266785,4,60.76701241884285,Medium
Bichhiya,GP D,Dindori,Mandla,80.16611315878538,Medium,85.68809119139856,Medium,Yes,68.09516617516579,58.04062271270852,20.392827399239156,6.929923404139534,83.58998191223932,62.91337955567626,34.1695461283514,1,71.77546448496561,Medium
Jaitpura,GP C,Bichhiya,Barwani,30.22436463399287,Medium,12.334735335491656,High,No,37.03318639331419,54.28359946176295,34.271182315543896,7.4531873414841066,58.70568938724475,76.43638828203959,87.71947942105199,6,59.84980895953318,Low
Tamia,GP E,Pali,Alirajpur,66.87476020939737,Shallow,88.56531161135348,Low,No,21.699560074172137,38.300374924956536,17.3259867845532,8.085772035155593,60.31822974112558,15.281533510268053,97.08155870947229,6,67.90397868952589,Medium
Amla,GP A,Pali,Dindori,22.223896371333005,Medium,19.702475295763062,Medium,No,20.461804914860785,33.11306873877013,35.73755339945546,9.153354143807297,48.4974591948403,46.87663215962393,84.69059702629255,6,52.48494382852391,Low
Burhanpur,GP E,Pali,Mandla,27.261125793138667,Deep,65.75578842547979,High,Yes,86.09499334381405,9.226082182022378,19.534102574673977,3.0574624751412163,65.7643588411392,87.7685075984506,49.23449261318519,6,77.22437478521242,Medium
Burhanpur,GP D,Niwas,Barwani,33.73502827695268,Shallow,67.69852697689399,Low,No,36.63287186834043,40.80931655560617,3.604484384686634,1.3658539488530674,38.64719588646641,37.57815174779404,2.2812151682654602,2,29.618592475882078,Very Low
Bhanpuri,GP B,Barwani,Mandla,82.92039130977459,Medium,7.447439032853653,High,No,66.23377970814343,59.49439580545836,2.750966926830831,1.9468135640363549,0.5918386507914775,5.899251524969439,85.7878494330739,3,47.93184387895003,Low
Sohagpur,GP E,Bajag,Mandla,34.1468458002912,Deep,7.947518677103298,Low,Yes,57.19023127319096,48.82529868664767,20.61909230539508,4.509771507867453,1.4422263982169081,82.72178581459944,67.94223509461985,2,56.109873179920555,Low
Bhanpuri,GP E,Bichhiya,Alirajpur,82.2631612270449,Shallow,48.05476009346878,High,Yes,91.60164778062986,20.458190629954927,2.731850905831372,0.9091374278906672,0.3977020979799373,88.03697002665812,41.356929946757894,4,68.50769977551889,Medium
Katangi,GP H,Pati,Alirajpur,75.47133533219723,Shallow,43.93377493859697,Low,No,23.7387417043671,47.29192311273618,9.370135588900496,6.9932555150871,25.469992589530825,77.30896473493024,20.39913742069146,6,46.73913168122151,Low
Deori,GP F,Bichhiya,Barwani,42.820670842048244,Shallow,57.12301431594498,Low,Yes,6.80951722233761,25.048498916688157,5.887167117826465,4.194359445742118,56.05662043301339,30.06290343506369,38.47367463548438,3,54.84955584746497,Low
Jaitpura,GP F,Bichhiya,Barwani,53.38340911046294,Deep,12.003606627562588,High,Yes,41.54327285671208,55.00178370758419,5.147320137755632,4.653097056556458,4.0596662182313645,34.29652016273976,1.9750671144151521,4,40.89456804260938,Low
Damoh,GP G,Pati,Umaria,51.68664387214331,Medium,32.83934096572973,High,Yes,54.24329941669005,75.25646479557561,5.428791812181085,6.032190513731743,55.256892775405234,42.01628233392063,58.10963874326055,1,60.47883245458146,Medium
Pachmarhi,GP H,Bichhiya,Barwani,58.82552686107179,Deep,26.252348662766877,Medium,No,24.111765315496864,11.946776604779352,30.041217805850966,9.551857222410769,68.91141458761697,27.556605401108435,18.558169826284242,3,37.59215561181159,Low
Deori,GP E,Pati,Mandla,16.957698035804256,Deep,7.670329990095814,Medium,No,26.126233755952917,22.529357085518583,13.630893768158945,0.9251142347825803,67.16976850765981,39.83419887139764,43.51056863549378,1,32.8598384021377,Low
Kundam,GP D,Pali,Umaria,18.914174706053338,Shallow,81.10980058913727,Medium,No,14.739912551836449,23.934911026611957,6.640897416490105,4.3642183633175,66.63781006411709,17.18363666978795,52.84237525757667,5,47.3467265109959,Low
Dindori,GP A,Bajag,Mandla,41.716671070085525,Medium,24.659394781425455,High,Yes,12.513221164039171,45.68958077804636,9.80855545144366,1.444095145722638,65.29060966112134,68.29904741665838,2.918424296140132,5,52.32786451992837,Low
Manpur,GP A,Bichhiya,Alirajpur,84.08246186961664,Medium,26.159928837993508,Medium,No,62.658230336354045,50.48179765050084,31.176215508675195,7.231334951434997,11.4187626977724,86.77869402411986,95.74961139151006,2,59.822271852832614,Low
Kundam,GP G,Pali,Barwani,81.37558830420164,Deep,57.225273390536515,Low,No,94.13421166520685,29.1205504661475,4.506788424991015,1.4361186934667092,2.1851777601938904,72.94657686870465,7.622389790112106,5,46.87031854963216,Low
Katangi,GP E,Bajag,Dindori,89.6277654353612,Medium,50.73521068513329,Low,Yes,70.09844778812149,36.59562818681625,8.055691412546093,5.493148705661008,48.65275121124933,66.41032284596635,4.992697301493254,2,59.714649954287,Low
Chandangaon,GP C,Bajag,Mandla,76.31912138735335,Medium,26.911166287454087,Medium,No,36.160051634192314,13.407920024151384,29.76034863656492,9.587546907707997,89.15426333077082,87.90044354641833,80.8506089185534,4,68.13082608416344,Medium
Dindori,GP G,Bajag,Umaria,32.30367667551328,Medium,78.83588887338821,High,No,34.24336495856133,67.86068010136981,13.816244075636394,5.878860430199296,79.90702065689797,67.425493612244,1.735665755078053,4,43.31599578305055,Low
Kundam,GP D,Bichhiya,Umaria,64.36460721873064,Medium,74.33574573804708,High,Yes,86.42655667608715,37.460893154313204,5.284699854822401,5.470480516616022,24.5531199168158,50.352482913095834,59.31631074928821,6,76.27821529037703,Medium
Kundam,GP G,Dindori,Alirajpur,17.97069026091971,Shallow,23.437787948505296,Medium,Yes,93.5590179883087,50.34725072257678,39.7204065075221,4.393137828589947,34.31653516948882,27.32337308339531,2.0648889180461927,5,47.791323946093755,Low
Amla,GP G,Barwani,Barwani,33.20330197890793,Shallow,87.45226330619894,Medium,No,55.58821091465359,75.8803288226007,32.85113300154612,0.9192388305417221,77.38437537459396,6.004011500810849,22.955423285411957,1,39.23145599654461,Low
Sohagpur,GP H,Mandla,Alirajpur,35.49711036346675,Deep,60.1977643192797,High,Yes,61.50433605596106,72.09072134839558,36.02761517837009,6.243505660702777,50.088873815186226,19.91589698126859,2.693290525366865,3,48.673019993790604,Low
Sohagpur,GP H,Dindori,Dindori,12.74967415555838,Deep,37.94840811423451,Medium,Yes,64.43505144094226,46.789851999094346,13.046142550643301,1.7783463452238013,80.82136922454256,39.239454897797586,93.19401961625441,1,68.49645285637618,Medium
Bichhiya,GP E,Barwani,Umaria,15.7074248019277,Medium,84.02825525566107,Medium,Yes,28.928805275266882,15.325378162281442,31.401583672753727,7.890805807590219,31.833819334966584,86.60152308915909,21.301675372751696,3,53.412463825730775,Low
Sohagpur,GP G,Dindori,Alirajpur,54.47368759516746,Medium,27.89973996343429,Medium,Yes,48.52220838103378,25.788951814946355,26.89118849740197,5.0112147451886715,59.05691234168148,74.46372157332188,48.86522739927632,3,65.33446383212541,Medium
Sohagpur,GP G,Pati,Alirajpur,77.43595590691942,Medium,7.354128568912933,Medium,No,85.9199311511994,54.38866254083075,39.17243024262415,0.42500887460470094,84.56213655614546,35.47898849559561,55.54114575667447,1,53.06030513019914,Low
Burhanpur,GP D,Bajag,Dindori,55.77872857343715,Medium,75.78723183254394,Low,Yes,7.883033657393694,64.54163257333147,15.638322845383087,5.338583273774308,85.82129440588855,7.966485426224096,27.961142040927445,3,58.39396404874689,Low
Kudela,GP G,Pati,Barwani,40.603675743921315,Shallow,9.398256252494104,Low,Yes,53.86406991615221,53.690557547980866,6.531749250956224,1.777531906581843,77.66889811036394,62.27807557463159,3.710510593103933,0,46.22255390074656,Low
Kundam,GP B,Bichhiya,Mandla,33.84454359713275,Deep,89.32071094639785,Low,No,79.69716441957678,42.67078022740984,36.888058346295956,0.8971387377469131,67.00788656519283,18.85998998994349,15.391211470942402,1,39.76345392767625,Low
Kudela,GP A,Bichhiya,Umaria,67.8471292415235,Deep,36.5761123694324,Low,No,18.747959590010964,27.577372415479736,12.498839270166059,4.429438641701179,56.56196131455223,6.435053246665827,98.4042981722606,6,61.43835064708743,Medium
Manpur,GP A,Mandla,Umaria,64.49097872807936,Deep,72.1061636285161,Medium,Yes,19.927910556824237,62.03375465739558,23.977841759719894,6.601864758257596,70.96426193176113,71.94007922633389,12.943496084367679,3,60.951575461235414,Medium
Chhindwara,GP G,Dindori,Mandla,75.72741678035753,Shallow,5.884142475885681,High,Yes,25.88486591273351,45.08432634393449,21.98503833881525,0.2171622185124289,54.38430058846891,42.99477518737375,73.69286610889027,1,62.416352490145826,Medium
Jaitpura,GP H,Pati,Dindori,56.23135808944255,Deep,69.34391317616199,Medium,Yes,51.67740825202496,60.4123154631726,29.698544375414897,4.021427971542934,38.330159776354286,0.4640724201370494,27.683624839133202,5,58.25367327448522,Low
Amla,GP D,Pali,Mandla,14.919016917338723,Medium,38.84616288451929,High,No,76.61539434934924,30.1208120328833,19.73231327648499,4.727678492896779,82.5555656036656,76.71256153279346,56.227827230180225,0,47.895556062361905,Low
Burhanpur,GP A,Bichhiya,Alirajpur,34.19991319866809,Shallow,77.95282447064031,High,Yes,68.04794750084758,13.786691775771406,29.156259452533693,0.8524294537231458,76.348315977161,31.498332020763346,80.8431785737566,3,75.54293941903865,Medium
Manpur,GP B,Barwani,Barwani,66.4554206790945,Shallow,32.33943079919681,High,Yes,64.05106980140602,10.24147679618677,17.69903477913033,3.4540661981772147,48.05819661137789,45.785324134729564,76.33418423516201,3,71.47817112589459,Medium
Chandangaon,GP G,Bichhiya,Umaria,74.17112602734886,Medium,81.0321415150708,Medium,Yes,28.36607599468789,56.56960341882931,7.428812308257512,6.941672366395463,21.835921810168177,23.798220165972594,8.413410341279837,6,56.82405352852064,Low
Amla,GP A,Dindori,Dindori,15.455903805772815,Medium,58.87395792068378,High,No,8.832995377278465,47.78875035585112,31.676974458856414,4.627941581815122,59.66651182272128,72.32104337987496,65.38081927140357,0,41.61636682990873,Low
Jaitpura,GP A,Niwas,Mandla,71.69472713688216,Medium,61.24092961014519,Low,Yes,18.338220986756845,20.86796380373905,38.21389078776355,2.827107008026064,11.443684104322466,78.60494036390357,69.13137494757422,6,72.5720145191548,Medium
Damoh,GP H,Dindori,Dindori,15.736358881067076,Shallow,70.49765260591514,High,Yes,38.772761080929634,76.42490230391877,29.06230545858682,5.3748153074529945,29.985947409035607,58.817883145078454,25.52429246629484,1,47.048248743281434,Low
Ghughri,GP G,Bajag,Alirajpur,78.12076827905804,Deep,55.168073166777475,Medium,Yes,55.240704320291286,78.11145479431131,33.37123491565517,9.21173003548504,53.20287466476583,18.050934035521742,44.78316745819768,4,66.74030945838206,Medium
Kudela,GP D,Bajag,Dindori,76.35856413356186,Medium,85.08922629894539,High,Yes,11.972183483305411,22.943374413428604,30.355787348217028,4.4668518641981105,16.659634005747975,84.32874975731725,2.0357453256055758,5,57.60068200625468,Low
Kundam,GP E,Bajag,Umaria,76.74487029233296,Shallow,51.896113427153956,Low,Yes,12.286649337915527,7.38252030820906,5.36180227997557,0.478607939656267,85.57405159804236,0.7140564316538611,24.500653502931492,1,53.9626835789615,Low
Jaitpura,GP F,Mandla,Barwani,84.60059020118476,Deep,65.80435965072532,Low,Yes,21.969768961336452,5.483912417855886,11.75761050147357,2.459582889539308,64.25103616081684,74.9641624248948,9.540199488839052,0,55.986622930205655,Low
Pandhana,GP G,Barwani,Umaria,83.27272588843945,Deep,37.77929818872178,High,No,49.33954136235587,36.950796293265,19.969393078193907,5.004652057746995,5.7611134918613605,68.76661127972127,97.42195148214844,6,65.29910886066213,Medium
Ghoradongri,GP D,Mandla,Barwani,53.92454263140635,Medium,76.21395786486782,High,No,88.73756494958549,40.613667882656635,37.21272341967094,6.386718991762368,46.160258042600404,6.922046192820762,14.027263723995508,2,39.706892932827294,Low
Deori,GP F,Bajag,Dindori,85.94451823423346,Deep,84.67614837253186,Medium,No,81.86977135056352,70.13284332627134,23.778843427015882,0.493348699058731,28.783135414256602,42.25817012679879,68.32723080007251,1,57.17136473228105,Low
Pandhana,GP G,Bajag,Umaria,25.696800886861546,Deep,49.44932989630168,Medium,Yes,40.82272363114847,29.32224445726269,25.93802135832647,4.539596997680145,26.825451056176867,39.796442845021176,61.708752523809785,5,61.312375559655344,Medium
Pandhana,GP C,Barwani,Alirajpur,61.133401432177436,Shallow,55.91516756470626,Medium,Yes,27.102107568089767,14.099891552380237,27.99510932080089,1.7766305984807707,32.08313329584067,71.37592105584139,53.99963443512126,1,59.92170843684677,Low
Pachmarhi,GP F,Mandla,Mandla,23.854443669074882,Medium,32.74734418197893,Medium,Yes,70.3760897198049,37.08132234238118,34.54995398863171,1.3991520888370867,52.864305852939836,55.741933671861474,96.95278892634269,4,74.63254641725241,Medium
Bhanpuri,GP F,Bichhiya,Umaria,69.79176271783753,Deep,69.21084246481699,High,No,85.44930526722038,5.296774287209731,8.64069343149133,8.508933829546978,25.353489668909045,74.23962055308907,14.95642995003259,1,42.900872174032784,Low
Ghughri,GP D,Mandla,Dindori,24.253743593426897,Deep,14.50189050446285,Low,No,57.92218594186576,15.836861006188126,21.806485284722356,3.9953549456045803,23.767088278793793,87.48472635862059,35.0809518033565,3,37.964243012167145,Low
Burhanpur,GP H,Dindori,Alirajpur,73.69884159775276,Shallow,9.250025072847645,High,No,34.294596917604906,18.247317257396507,35.83166862783853,2.1149222238538226,23.598083065249348,8.188171226044227,5.7797488533455565,1,23.21275523443638,Very Low
Chhindwara,GP E,Pati,Alirajpur,32.27816010708926,Deep,13.047077857290263,Low,No,48.80796554497044,39.060351136037816,36.51021086707182,9.98911281894538,22.350877716461756,66.34381980378717,24.813725260774245,6,39.217673309331005,Low
Chandangaon,GP F,Mandla,Mandla,57.87395040213899,Medium,54.2874571558159,High,No,67.27290961744582,72.74519223750549,11.762595618685369,1.108017228121384,3.559345266127033,39.56260610116919,68.13567753524067,5,52.36121102149316,Low
Pachmarhi,GP C,Pati,Barwani,23.253059167821732,Shallow,61.85775834044295,Low,No,35.79648100007496,47.63139186178624,14.336988782651922,7.04217238987993,52.841886870404515,14.952518278218923,96.81061224963928,4,54.87757073001744,Low
Chandangaon,GP G,Niwas,Dindori,21.51465069430202,Shallow,31.622558278566547,Low,Yes,36.49046645521925,34.613009849495114,5.501339748578194,2.285746402288975,6.791230751451961,51.75927051196056,57.92483224316541,4,53.714319802229085,Low
Chandangaon,GP E,Pati,Umaria,19.95363327243365,Deep,25.661333847674513,Low,Yes,10.325940963830316,34.22632129645348,36.408048571194826,7.277009171592971,79.55247636378914,83.64762065116717,79.33574486982224,1,63.72334220915618,Medium
Ghughri,GP F,Barwani,Barwani,35.46665360842101,Shallow,75.18825012228764,Medium,No,19.716972913025497,27.757401680656066,23.887583387811056,2.7285091582444254,79.8742360326216,15.395714374049312,78.64580346532335,5,57.992678053423475,Low
Pachmarhi,GP F,Bichhiya,Umaria,46.55573300667872,Deep,54.06282076918734,Medium,No,16.256854694291988,53.277023469644014,27.525845444000506,8.163906142493627,38.000178532571354,4.444832101131445,47.02659325243583,2,35.91648580045755,Low
Bamhani,GP G,Barwani,Umaria,66.27106139911231,Medium,40.84158053937648,High,Yes,42.62446948058507,66.85847520913387,16.09558549101869,0.09679193502635242,53.34547016311564,4.74101780342396,15.399818792507958,4,53.613141214799725,Low
Bhanpuri,GP A,Bichhiya,Barwani,73.19175536622019,Shallow,80.43302566060909,Medium,No,5.264764452717858,68.15164891307879,22.117232420059196,6.769019744455894,78.48272630655602,67.27186105242008,32.116496481350474,1,48.07726148782876,Low
Sohagpur,GP C,Mandla,Alirajpur,64.83437190299293,Shallow,66.21253398065178,Medium,Yes,82.07427712751394,19.17170218290116,3.7636380701553462,3.090978686070651,47.39719168408208,72.64975720536378,13.58877558758177,2,61.32558526630965,Medium
Bamhani,GP H,Dindori,Umaria,72.10176047926002,Shallow,89.26975947682207,High,No,34.24930807342339,51.009613385528034,28.413209003416135,9.851579712192878,56.934750584821074,10.370699256628841,13.296577096905027,6,48.06859761452585,Low
Burhanpur,GP D,Bajag,Umaria,85.945743505823,Shallow,41.764981505237984,Low,No,39.47423376293752,38.04938342896018,39.062348284133826,1.8613104895611854,42.63200152977899,37.31229724969581,50.34605342312045,2,47.728326362907545,Low
Katangi,GP H,Bichhiya,Barwani,62.7120302887267,Deep,43.12475031170789,Medium,Yes,51.32868277400186,64.3306259483676,38.33208512626438,7.0996289662912755,71.79198094247062,47.012731647952066,79.17275608545414,1,71.11540717940932,Medium
Kudela,GP B,Mandla,Alirajpur,55.22467614796726,Shallow,84.14512482146678,Low,Yes,50.87846488709355,69.17745588974557,12.27588238301175,0.9868767928554911,24.16390387409912,31.285693172089378,47.317209066501775,4,63.36851755800038,Medium
Ghoradongri,GP C,Pati,Barwani,10.829740787489195,Medium,85.36229297829142,Medium,No,77.15012818226482,51.85823112524099,12.732968732507864,6.489532796319746,17.283328990136887,86.48074376634146,8.032792770492891,2,35.124475151956915,Low
Pandhana,GP B,Bajag,Barwani,86.74803535580457,Shallow,52.84995435904192,Medium,No,47.01351011218153,25.482950221388496,33.33999859717629,3.3262325684241603,20.435879932547966,44.7088582950702,17.84577559765831,3,40.99626346929682,Low
Deori,GP D,Pati,Dindori,39.92654886283201,Medium,31.704621906572825,Low,Yes,68.00380369794084,14.676495132692727,37.592082463854744,0.08443595440155716,11.211600188161166,2.8175408864535854,85.01981984033735,2,58.178273966830034,Low
Dindori,GP E,Mandla,Mandla,26.52857413986359,Medium,71.81356280408899,Low,No,40.87362613400994,13.112748143092155,34.50739145989656,7.400385731832419,46.495825302182745,14.774211962267033,18.52427510741663,3,34.3308687831977,Low
Ghughri,GP G,Pati,Umaria,15.019581236545045,Medium,35.207657269043985,Medium,Yes,16.42129154882955,55.295881160816734,19.543142158781137,0.7635981790868696,66.03508793316934,37.2090320510693,52.06707928411025,0,49.05876828337901,Low
Pandhana,GP G,Niwas,Barwani,87.72614936962322,Shallow,17.760700046325894,Medium,Yes,9.021755372688203,74.50767682866521,2.5230340718421607,7.3963732379041485,51.868117691666185,49.67201140126507,64.15797774883745,2,63.624081178430686,Medium
Chandangaon,GP D,Mandla,Barwani,46.640372389816285,Deep,38.61770454082475,High,No,62.594806395765275,79.00062141122872,39.67060497964453,4.568907692525319,37.7553172205302,1.934521673032682,56.24661258521847,6,49.035709848818854,Low
Pandhana,GP G,Pali,Barwani,36.838814317990575,Medium,34.76972224311777,High,Yes,34.94735884087172,30.43311110996482,2.771328465392998,4.995602440199134,10.396158583775602,74.78075639296233,93.68850461419534,4,67.95715583650895,Medium
Pachmarhi,GP A,Bajag,Umaria,58.63299278910836,Shallow,6.1879685613040225,Medium,No,64.18921017057579,65.52118557352856,27.896607647139138,7.254107888527263,52.19639511422748,18.770290944405993,7.923031177023853,0,27.51991294738492,Very Low
Bichhiya,GP D,Dindori,Mandla,78.91382943722186,Shallow,75.55205412523699,Medium,Yes,63.02975289570401,68.41122422677735,3.5310434904123107,4.370732786024241,52.82522768222101,73.3892798814762,8.896419716316373,2,62.18207218723724,Medium
Amla,GP E,Barwani,Mandla,46.67405738347366,Shallow,28.68362403529737,High,No,26.71740825726468,20.27768661682559,38.73701078051994,6.612518062556205,6.400647060163431,0.8657478592158263,57.527428528272004,2,31.969740813791354,Low
Amarpur,GP B,Bajag,Barwani,83.51448743556882,Medium,21.224667741681916,High,Yes,89.52687770161701,58.35194386293545,32.654215753141145,7.0859571806518336,8.994708646641346,15.96240772062156,17.855976099171798,3,52.01176875351652,Low
Bamhani,GP H,Pali,Umaria,45.626921141708905,Deep,82.16016102986075,Medium,Yes,80.71042080816952,33.69420268246876,13.243450486915371,2.4338402060620092,19.338681533752023,45.545933996684546,86.57631660765365,1,69.23057113670404,Medium
Amarpur,GP A,Bichhiya,Umaria,30.865717339573997,Medium,74.67190298353181,Medium,Yes,9.908813984355739,37.08162828145547,11.326425797777297,1.6618725227620668,6.813568924095204,2.7191961140374565,44.36404662321573,0,40.472895903546814,Low
Silpatti,GP H,Mandla,Mandla,88.692534631267,Medium,72.7300019703652,Medium,No,20.77940246749986,47.121660448002416,22.279148678720297,8.777684491330513,24.66685572374107,89.64466155984253,20.714974138888188,4,48.49805868774401,Low
Deori,GP A,Pati,Umaria,33.33073449554695,Medium,26.308621729630108,Low,No,76.82757825682972,46.745581417315194,5.481229986512644,8.751001925007824,18.370415966998408,27.05187425240396,46.81850893138767,4,40.4786072261151,Low
Manpur,GP B,Niwas,Alirajpur,64.00199142674974,Medium,42.06246265683007,Medium,No,63.67549674339607,52.345922916780495,26.55282904003497,8.879693767556056,18.453893033789253,34.19307495917529,18.764725311513473,5,41.052667432899355,Low
Jaitpura,GP F,Barwani,Alirajpur,16.738341520000883,Medium,84.56592041770952,Medium,No,90.57602375398544,78.73547324512003,24.603014905982302,5.924232950985955,66.48775668615325,39.91205865310287,42.05147193406681,3,50.5021829969196,Low
Sohagpur,GP D,Bajag,Dindori,26.71480675272101,Medium,39.091897405323685,Low,Yes,65.18247271107015,69.90562794426314,30.69423841744878,9.644961117630297,51.19489423820649,55.91905681242897,22.195816361401764,6,60.254751931871844,Medium
Tamia,GP D,Niwas,Mandla,10.035280353094196,Shallow,73.18617995698071,Medium,Yes,8.173085210114337,59.26630946243903,32.41922412173972,6.36958748908194,89.65501208661057,40.681351098315446,2.3319914147700294,5,52.740603346189275,Low
Chandangaon,GP A,Bajag,Barwani,34.60237272841188,Medium,16.557132651281336,Medium,No,69.22253357983257,37.537833762024555,30.2115830959295,2.1036149952639347,57.86397616896344,42.49094287317486,19.817500538470746,1,33.651388379652865,Low
Silpatti,GP C,Bichhiya,Dindori,80.27164455701418,Medium,29.236308251461793,Medium,Yes,27.889527814342134,36.767360010924904,25.038732856000173,2.239154600329065,50.72833822125933,20.57919208262873,81.39016154745087,1,64.768040618447,Medium
Amla,GP A,Barwani,Barwani,68.2229272023784,Shallow,37.60479814885167,Medium,No,87.19153413179166,23.32937426393694,23.308453566186103,5.344465084662793,21.088052390286382,9.11605132339915,79.58831962256366,6,58.68496520494488,Low
Burhanpur,GP E,Bichhiya,Umaria,49.44515836710973,Deep,83.09524509968627,High,No,68.83385958937805,10.794519213075889,11.32399211201658,6.313909725901007,33.476712304265895,67.8304577362899,11.190909109620417,0,37.21196412064687,Low
Dindori,GP E,Bajag,Mandla,33.98541478272878,Shallow,48.21923092728735,High,Yes,71.49234408174011,29.695575453352948,11.207745322033839,4.838381212735971,18.276026146632645,84.02847634812447,80.40305659649705,2,67.31398542424367,Medium
Bichhiya,GP A,Niwas,Alirajpur,87.38315154260385,Shallow,58.64943538530624,Medium,Yes,93.25951040985238,26.7583687283101,5.071124293033461,5.844758361686208,56.39904784228062,28.608936201052188,25.062134582493822,3,66.8846517529772,Medium
Katangi,GP H,Dindori,Alirajpur,61.823919424970185,Shallow,77.37561461813736,Medium,Yes,65.23843215525962,72.10887419848596,5.205754361528804,2.4990298246825637,4.925981748340083,17.172440110890168,70.13099358844292,6,70.52388226153599,Medium
Amarpur,GP D,Dindori,Alirajpur,67.39401174642316,Deep,87.97237956887615,Medium,Yes,17.674743453018657,25.98088044820006,33.32797661040935,7.982579964084642,85.96901254121559,51.47544071045418,28.39485704704835,1,62.8154242781428,Medium
Chandangaon,GP D,Mandla,Alirajpur,58.14625769471185,Medium,75.10416864281379,Medium,Yes,64.1120371234555,50.04574584434434,19.423879290514726,2.684732505402531,77.39587720617382,14.123946183627975,58.61471832146153,6,77.31901501048796,Medium
Ghoradongri,GP E,Dindori,Mandla,59.069737613359415,Shallow,14.138293764891522,High,No,61.759271751809585,60.93863347458444,7.550230845228054,4.686459708149407,39.640103793688894,13.182998894381408,3.883511886080737,4,32.685410623685684,Low
Chhindwara,GP F,Mandla,Umaria,54.82149270205155,Shallow,7.705498231270174,Medium,No,13.160749303315235,15.052700873641246,24.164430038298335,6.936402267364344,9.110158356412342,69.59953546473024,4.54814399539768,1,21.77336195755057,Very Low
Sohagpur,GP A,Niwas,Dindori,61.33429044464719,Deep,5.355242479897939,Medium,No,29.905840419765287,35.5578468905111,26.56924392686936,7.721268559838324,86.54219589915178,19.859342778264086,11.242754605778382,3,36.50420417080717,Low
Deori,GP C,Bajag,Dindori,61.67078047729241,Deep,75.95122369036403,High,Yes,37.55440835021858,34.68478135746254,17.673689583419552,9.604669826906543,30.10549540819337,77.26536814132157,33.510402666586515,6,68.22114206765991,Medium
Silpatti,GP E,Barwani,Barwani,11.98100778312118,Medium,70.37596071889621,Medium,Yes,42.597121636909236,75.60950856303677,21.825884962307825,9.592635446670103,30.284642875583884,54.72343247413878,51.48877406508632,3,56.98169259807176,Low
Ghughri,GP F,Dindori,Dindori,61.53256694500478,Deep,63.98337848416017,Medium,Yes,30.405582687323708,44.73441681300219,27.221488642216304,8.12532395294234,46.01549547538195,45.717594109492296,9.399664095707072,3,53.4927809150824,Low
Dindori,GP H,Pali,Alirajpur,40.22080212744654,Medium,34.27775066086704,Low,No,76.88465320156216,70.2082731583873,24.255958187225303,3.1721858915182146,1.8022620587068094,86.61753422173616,67.09892879925341,3,48.85618563615289,Low
Pachmarhi,GP C,Pali,Dindori,35.46152348068908,Medium,78.1122434005122,High,Yes,17.158863464120397,71.65802490062353,7.926479208517994,7.127322344410432,23.214392971315718,42.169381880121605,40.47275443553043,6,59.66362495115875,Low
Amla,GP F,Mandla,Barwani,75.80393457768841,Medium,9.875564688837894,Medium,Yes,13.371069804032388,16.7503165408898,23.159129825031542,8.031131974649975,38.67573635265318,87.44853512839317,1.7775976193704301,1,45.68586700652019,Low
Deori,GP G,Dindori,Dindori,28.021603559250174,Deep,8.404907758712993,Medium,Yes,78.31729646341007,51.752729741400195,24.651513808373313,6.488333392777729,17.30438380180401,30.835521353317425,73.81464151583673,1,54.00833104066136,Low
Tamia,GP A,Niwas,Umaria,60.01159507286398,Medium,48.05839480585562,Low,Yes,67.8621636750839,39.30108848443684,28.023273570974418,4.647931186668992,32.915539993269675,18.96879751121128,64.66236538108284,6,70.59359720440584,Medium
Amarpur,GP H,Bajag,Umaria,56.39825865225361,Shallow,85.57786303454934,Low,No,5.100804544848079,44.472339655583895,9.529306837773113,2.034992741101437,73.43885534479632,16.792953760365652,58.28542598678904,5,54.79408573023106,Low
Deori,GP H,Niwas,Mandla,77.59084535725879,Medium,34.14271127520189,Low,No,19.19865729361023,39.565434148948476,6.92806575781785,9.715655590196754,63.69874534267828,71.1014309903721,8.58028654681453,5,45.78279019761261,Low
Chandangaon,GP A,Barwani,Barwani,60.73663817897946,Deep,65.73643017142369,Medium,Yes,59.78439011747949,78.3394372415228,7.712788731512166,5.653425897269461,74.99212619156087,31.58438886516119,60.77099006131269,6,78.26258308631566,Medium
Pachmarhi,GP H,Pati,Alirajpur,10.100507502775624,Shallow,46.10752291103516,Low,Yes,23.560283446567574,19.635811567838743,23.749847658456876,1.2619590765039823,83.09537390337103,71.84688861706081,64.51252855831355,1,61.25898384796674,Medium
Amla,GP G,Pali,Umaria,47.93690492571564,Deep,14.915324025407928,Medium,Yes,86.4927838582365,9.564566001189398,32.67064816294499,7.782719767793314,89.13291082921141,84.85006421382225,30.513460858926333,1,63.81465478771731,Medium
